nace_r1,currency,geo\time	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
J,PPS,EL	: 	: 	: 	: 	: 	26.46 	26.12 	23.46 	21.24 	19.43 	18.16 	17.52 	16.65 	16.04 
J,PPS,ES	: 	36.02 	35.13 	34.28 	32.76 	32.20 	32.35 	31.27 	31.43 	30.15 	29.65 	29.38 	29.08 	: 
J,PPS,FI	27.84 	26.90 	24.91 	24.94 	24.23 	23.28 	22.17 	24.75 	23.45 	: 	: 	: 	: 	: 
J,PPS,FR	43.75 	44.96 	42.08 	40.47 	39.74 	38.43 	40.43 	39.20 	36.25 	32.48 	30.84 	29.74 	27.82 	: 
J,PPS,HU	: 	22.88 	25.63 	22.72 	20.86 	19.22 	17.78 	15.77 	15.41 	13.49 	13.74 	12.57 	11.37 	: 
J,PPS,IE	: 	: 	28.42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
J,PPS,IS	: 	: 	36.65 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
J,PPS,IT	: 	: 	: 	: 	36.14 	35.92 	33.64 	33.14 	33.00 	30.32 	29.32 	29.32 	27.37 	: 
J,PPS,LT	: 	15.74 	14.26 	13.22 	12.57 	12.55 	11.53 	10.06 	9.30 	9.41 	7.86 	7.33 	6.81 	: 
J,PPS,LU	52.49 	51.45 	50.99 	49.92 	51.89 e	46.57 e	45.08 e	42.63 e	41.47 e	39.73 e	38.19 e	36.12 e	34.54 e	: 
J,PPS,LV	15.84 	14.95 	13.42 	11.64 	10.33 	10.01 	9.55 	8.80 	8.12 	7.24 	6.95 	6.19 	: 	: 
J,PPS,MT	: 	20.44 	20.06 	19.61 	18.73 	18.26 	16.71 	: 	: 	: 	: 	: 	: 	: 
J,PPS,NL	: 	: 	: 	42.16 	40.51 	37.36 	38.30 	34.69 	31.96 	29.13 	27.28 	25.69 	26.85 	: 
J,PPS,PL	: 	19.35 	16.79 	15.77 	14.80 	14.57 	14.43 	13.39 	11.51 	: 	11.19 	10.36 	8.74 	: 
J,PPS,PT	29.24 	29.01 	28.78 	27.83 	26.44 	25.57 	24.33 	23.71 	22.91 	22.20 	21.07 	20.97 	20.33 	: 
J,PPS,RO	: 	14.12 	12.79 	12.13 	12.19 	10.89 	11.18 	10.24 	9.01 	: 	: 	: 	: 	: 
J,PPS,SE	: 	42.81 	40.95 	39.74 	37.45 	36.71 	35.56 	34.54 	33.65 	26.15 	24.18 	22.61 	21.65 	19.73 
J,PPS,SI	: 	27.00 	25.95 	23.12 	22.47 	21.75 	21.35 	20.74 	19.68 	18.48 	17.55 	16.79 	15.74 	14.54 
J,PPS,SK	: 	17.77 	16.89 	15.23 	14.11 	12.36 	13.33 	10.83 	10.03 	10.28 	11.00 	10.39 	9.59 	: 
J,PPS,UK	: 	32.07 	31.38 	30.47 	37.96 	36.67 	36.15 	35.97 	33.42 	29.87 	28.79 	28.43 	23.55 	: 
J_K,EUR,AT	30.62 	31.29 	30.74 	29.53 	29.27 	29.70 	28.41 	28.80 	28.81 	28.70 	28.46 	28.67 	29.36 	: 
J_K,EUR,BE	35.81 	34.86 	34.24 	33.69 	33.80 	34.78 	34.00 	32.40 	30.80 	: 	: 	: 	: 	: 
J_K,EUR,BG	: 	2.56 	2.14 	1.92 	1.71 	1.58 	1.49 	1.44 	1.34 	: e	: e	: 	: 	: 
J_K,EUR,CH	46.76 	: 	44.54 	: 	42.09 	: 	44.12 	: 	39.86 	: 	: 	: 	: 	: 
J_K,EUR,CY	17.22 	16.05 	15.51 	14.84 	13.99 	12.84 	11.82 	11.00 	10.49 	10.16 	9.67 	9.11 	8.18 	: 
J_K,EUR,CZ	: 	9.65 	8.87 	8.86 	7.06 	6.72 	6.47 	5.86 	4.74 	4.33 	4.06 	3.66 	3.28 	3.09 
J_K,EUR,DE	: 	29.00 	28.90 	29.20 	28.90 	28.60 	27.90 	27.20 	26.80 	25.80 	25.30 	24.90 	24.50 	: 
J_K,EUR,DK	: 	40.96 	39.43 	37.95 	36.83 	35.69 	34.51 	: 	: 	: 	: 	: 	: 	: 
J_K,EUR,EE	8.59 	7.54 	6.91 	6.03 	5.71 	5.27 	5.01 	: 	: 	: 	: 	: 	: 	: 
J_K,EUR,EL	: 	: 	: 	: 	: 	22.06 	20.27 	18.62 	: 	: 	: 	: 	: 	: 
J_K,EUR,ES	: 	19.12 	18.27 	17.69 	17.30 	16.75 	16.02 	15.34 	15.59 	15.95 	15.58 	16.45 	17.36 	: 
J_K,EUR,FI	32.56 	30.78 	29.75 	29.49 	28.16 	27.33 	25.42 	25.45 	24.30 	23.40 	22.06 	21.88 	21.69 	: 
J_K,EUR,FR	36.81 	36.43 	34.94 	33.61 	34.07 	33.31 	32.66 	31.24 	29.54 	27.75 	26.95 	26.52 	26.05 	: 
J_K,EUR,HU	: 	8.92 	8.36 	7.96 	7.00 	6.85 	: 	: 	: 	: 	: 	: 	: 	: 
J_K,EUR,IT	: 	: 	: 	: 	: 	: 	24.17 	23.29 	: 	: 	: 	: 	: 	: 
J_K,EUR,LT	: 	5.88 	5.12 	4.58 	4.18 	3.97 	3.80 	3.32 	3.32 	2.92 	2.41 	1.99 	1.61 	: 
J_K,EUR,LU	45.32 	43.77 	42.36 	41.58 	40.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 
J_K,EUR,LV	7.02 	5.71 	4.64 	3.77 	3.40 	3.21 	3.35 	3.19 	3.01 	2.35 	2.11 	1.76 	: 	: 
J_K,EUR,MT	: 	9.69 	8.61 	9.71 	9.97 	9.92 	9.38 	: 	: 	: 	: 	: 	: 	: 
J_K,EUR,NL	: 	: 	: 	29.65 	29.99 	29.40 	27.85 	26.38 	24.14 	22.13 	21.09 	19.29 b	20.32 	: 
J_K,EUR,PL	: 	8.44 	7.43 	6.86 	5.61 	5.66 	6.42 	: 	: 	: 	: 	: 	: 	: 
J_K,EUR,PT	15.54 	15.03 	15.29 	14.60 	14.00 	13.40 	12.70 	12.10 	11.59 	: 	: 	: 	: 	: 
J_K,EUR,RO	: 	4.93 	3.73 	3.32 	2.53 	2.24 	2.38 	: 	: 	: 	: 	: 	: 	: 
J_K,EUR,SE	: 	38.08 	37.49 	36.42 	35.90 	34.97 	33.39 	31.93 	33.10 	28.56 	26.55 	25.72 	25.24 	21.46 
J_K,EUR,SI	: 	15.63 	14.70 	13.65 	13.18 	14.59 	13.97 	13.23 	: 	: 	: 	: 	: 	: 
J_K,EUR,SK	: 	7.58 	6.67 	6.23 	5.76 	4.71 	4.31 	3.96 	3.60 	3.26 	3.31 	3.10 	2.62 	: 
J_K,EUR,UK	: 	28.45 	27.69 	26.62 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
J_K,NAC,AT	30.62 	31.29 	30.74 	29.53 	29.27 	29.70 	28.41 	28.80 	28.81 	28.70 	28.65 	28.80 	28.66 	: 
J_K,NAC,BE	35.81 	34.86 	34.24 	33.69 	33.80 	34.78 	34.00 	32.40 	30.80 	: 	: 	: 	: 	: 
J_K,NAC,BG	: 	5.01 	4.19 	3.76 	3.34 	3.07 	2.90 	2.80 	2.62 	: e	: e	: 	: 	: 
J_K,NAC,CH	74.23 	: 	70.05 	: 	64.98 	: 	64.73 	: 	62.10 	: 	: 	: 	: 	: 
J_K,NAC,CY	17.22 	15.98 	15.26 	14.63 	13.91 	12.81 	11.62 	10.82 	10.29 	10.05 	9.57 	9.07 	8.27 	: 
J_K,NAC,CZ	: 	267.95 	251.26 	263.87 	225.22 	213.86 	199.30 	199.67 	168.72 	159.81 	146.41 	131.67 	113.00 	107.27 
J_K,NAC,DE	: 	29.00 	28.90 	29.20 	28.90 	28.60 	27.90 	27.20 	26.80 	25.80 	25.47 	25.01 	23.92 	: 
J_K,NAC,DK	: 	305.20 	294.08 	282.78 	274.01 	265.20 	256.44 	: 	: 	: 	: 	: 	: 	: 
J_K,NAC,EE	8.59 	7.54 	6.91 	6.03 	5.71 	5.27 	5.01 	: 	: 	: 	: 	: 	: 	: 
J_K,NAC,EL	: 	: 	: 	: 	: 	22.06 	20.27 	18.62 	: 	: 	: 	: 	: 	: 
J_K,NAC,ES	: 	19.12 	18.27 	17.69 	17.30 	16.75 	16.02 	15.34 	15.59 	15.95 	15.65 	16.40 	16.77 	: 
J_K,NAC,FI	32.56 	30.78 	29.75 	29.49 	28.16 	27.33 	25.42 	25.45 	24.30 	23.40 	22.20 	21.64 	21.26 	: 
J_K,NAC,FR	36.81 	36.43 	34.94 	33.61 	34.07 	33.31 	32.66 	31.24 	29.54 	27.75 	27.12 	26.74 	25.78 	: 
J_K,NAC,HU	: 	2242.00 	2210.00 	1974.00 	1762.00 	1737.00 	: 	: 	: 	: 	: 	: 	: 	: 
J_K,NAC,IT	: 	: 	: 	: 	: 	: 	24.17 	23.29 	: 	: 	: 	: 	: 	: 
J_K,NAC,LT	: 	20.30 	17.69 	15.82 	14.43 	13.70 	13.14 	11.89 	12.28 	12.45 	10.80 	9.01 	8.18 	: 
J_K,NAC,LU	45.32 	43.77 	42.36 	41.58 	40.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 
J_K,NAC,LV	4.93 	4.00 	3.23 	2.62 	2.27 	2.06 	1.95 	1.78 	1.69 	1.47 	1.39 	1.16 	: 	: 
J_K,NAC,MT	: 	9.69 	8.61 	9.72 	9.94 	9.85 	8.93 	: 	: 	: 	: 	: 	: 	: 
J_K,NAC,NL	: 	: 	: 	29.65 	29.99 	29.40 	27.85 	26.38 	24.14 	22.13 	21.24 	19.35 	19.73 	: 
J_K,NAC,PL	: 	31.92 	28.96 	27.59 	25.40 	24.89 	24.75 	: 	: 	: 	: 	: 	: 	: 
J_K,NAC,PT	15.54 	15.03 	15.29 	14.60 	14.00 	13.40 	12.70 	12.10 	11.59 	: 	: 	: 	: 	: 
J_K,NAC,RO	: 	16.45 	13.16 	12.02 	10.26 	8.43 	7.43 	: 	: 	: 	: 	: 	: 	: 
J_K,NAC,SE	: 	352.29 	346.95 	338.04 	327.54 	319.05 	305.87 	295.51 	279.56 	251.57 	236.72 	222.48 	214.89 	200.29 
J_K,NAC,SI	: 	15.63 	14.70 	13.65 	13.14 	14.23 	13.17 	12.03 	: 	: 	: 	: 	: 	: 
J_K,NAC,SK	: 	8.50 	8.25 	7.99 	7.65 	6.49 	6.11 	5.69 	5.08 	4.78 	4.34 	3.92 	3.39 	: 
J_K,NAC,UK	: 	19.47 	18.88 	18.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
J_K,PPS,AT	29.04 	30.51 	30.15 	28.78 	28.33 	28.75 	27.47 	27.49 	28.29 	27.38 	27.02 	26.75 	26.23 	: 
J_K,PPS,BE	32.43 	32.45 	31.79 	31.63 	31.66 	32.64 	33.50 	31.41 	30.20 	: 	: 	: 	: 	: 
J_K,PPS,BG	: 	5.62 	4.77 	4.44 	4.07 	3.87 	3.64 	3.51 	3.47 	: e	: e	: 	: 	: 
J_K,PPS,CH	36.18 	: 	33.08 	: 	29.89 	: 	30.07 	: 	27.97 	: 	: 	: 	: 	: 
J_K,PPS,CY	19.40 	18.19 	17.17 	16.41 	15.34 	14.12 	13.27 	12.37 	11.92 	11.63 	11.09 	10.52 	9.46 	: 
J_K,PPS,CZ	: 	15.46 	14.45 	15.22 	12.75 	12.31 	11.34 	11.72 	9.86 	9.34 	8.56 	8.25 	7.48 	7.43 
J_K,PPS,DE	: 	28.52 	28.16 	28.24 	27.59 	26.94 	26.17 	25.43 	25.16 	24.05 	23.26 	22.73 	21.45 	: 
J_K,PPS,DK	: 	29.84 	28.49 	27.00 	26.39 	25.29 	25.79 	: 	: 	: 	: 	: 	: 	: 
J_K,PPS,EE	11.06 	10.28 	10.08 	9.31 	9.05 	8.49 	8.24 	: 	: 	: 	: 	: 	: 	: 
J_K,PPS,EL	: 	: 	: 	: 	: 	25.68 	25.28 	22.62 	: 	: 	: 	: 	: 	: 
J_K,PPS,ES	: 	20.59 	19.91 	19.39 	19.02 	18.95 	18.93 	17.97 	18.34 	18.54 	18.21 	18.92 	19.11 	: 
J_K,PPS,FI	26.84 	25.74 	24.24 	23.83 	22.74 	21.59 	20.51 	20.40 	20.11 	19.14 	17.94 	17.50 	16.93 	: 
J_K,PPS,FR	32.89 	33.71 	32.19 	31.03 	30.98 	30.28 	31.56 	30.02 	27.91 	25.40 	24.33 	23.69 	22.21 	: 
J_K,PPS,HU	: 	13.37 	13.79 	12.55 	11.29 	11.75 	: 	: 	: 	: 	: 	: 	: 	: 
J_K,PPS,IT	: 	: 	: 	: 	: 	: 	23.54 	23.35 	: 	: 	: 	: 	: 	: 
J_K,PPS,LT	: 	9.80 	8.93 	8.34 	7.81 	7.58 	7.01 	6.13 	6.31 	6.24 	5.29 	4.60 	4.41 	: 
J_K,PPS,LU	38.57 	38.14 	38.04 	37.22 	38.97 	: 	: 	: 	: 	: 	: 	: 	: 	: 
J_K,PPS,LV	9.39 	8.58 	7.64 	6.60 	6.07 	5.90 	5.88 	5.40 	5.13 	4.50 	4.28 	3.68 	: 	: 
J_K,PPS,MT	: 	12.84 	11.51 	13.29 	13.62 	13.78 	12.57 	: 	: 	: 	: 	: 	: 	: 
J_K,PPS,NL	: 	: 	: 	28.29 	28.25 	27.27 	27.07 	25.62 	24.14 	21.55 	20.64 	18.66 	18.90 	: 
J_K,PPS,PL	: 	13.67 	11.90 	11.22 	10.54 	10.39 	10.49 	: 	: 	: 	: 	: 	: 	: 
J_K,PPS,PT	17.65 	17.54 	18.00 	17.14 	16.02 	15.57 	14.71 	14.34 	13.97 	: 	: 	: 	: 	: 
J_K,PPS,RO	: 	7.74 	6.48 	6.09 	5.85 	5.17 	5.53 	: 	: 	: 	: 	: 	: 	: 
J_K,PPS,SE	: 	32.94 	31.64 	30.55 	29.56 	28.31 	27.42 	26.64 	25.95 	22.60 	20.90 	19.54 	18.71 	17.06 
J_K,PPS,SI	: 	19.81 	19.17 	17.94 	17.45 	19.13 	18.77 	17.90 	: 	: 	: 	: 	: 	: 
J_K,PPS,SK	: 	12.00 	11.50 	11.24 	10.49 	9.30 	9.64 	9.12 	8.10 	8.05 	7.90 	7.45 	6.49 	: 
J_K,PPS,UK	: 	24.97 	25.04 	24.22 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
K,EUR,AT	26.77 	26.78 	25.31 	24.14 	22.97 	23.76 	23.04 	23.90 	24.92 	24.48 	24.98 	25.58 	26.59 	: 
K,EUR,BE	32.27 	31.15 	30.64 	30.01 	29.98 	30.24 	29.76 	28.24 	26.74 	: 	: 	: 	: 	: 
K,EUR,BG	: 	2.12 	1.71 	1.49 	1.27 	1.20 	1.15 	1.10 	1.04 	1.03 e	0.89 e	: 	: 	: 
K,EUR,CH	41.58 	: 	39.90 	: 	38.79 	: 	41.12 	: 	38.04 	: 	: 	: 	: 	: 
K,EUR,CY	13.52 	12.69 	11.72 	11.46 	10.88 	10.13 	9.27 	8.35 	7.98 	7.70 	7.23 	6.52 	5.93 	: 
K,EUR,CZ	: 	8.66 	7.85 	7.90 	6.12 	5.73 	5.54 	5.11 	4.10 	3.84 	3.62 	3.27 	2.79 	2.74 
K,EUR,DE	: 	25.80 	25.60 	25.90 	25.30 	24.90 	24.40 	24.10 	23.70 	22.90 	22.40 	22.00 	21.70 	: 
K,EUR,DK	: 	38.23 	36.48 	35.16 	33.94 	33.14 	32.07 	31.07 	29.40 	28.79 	27.57 	26.51 	: 	: 
K,EUR,EE	7.66 	6.68 	6.29 	5.35 	5.12 	4.53 	4.49 	3.43 	2.79 	2.73 	2.43 	2.22 	1.82 	: 
K,EUR,EL	: 	: 	: 	: 	: 	13.88 	13.09 	12.34 	11.78 	11.49 	10.66 	10.75 	10.26 	9.76 
K,EUR,ES	: 	16.15 	15.34 	14.58 	14.17 	13.76 	13.02 	12.13 	11.85 	11.33 	10.91 	11.02 	11.73 	: 
K,EUR,FI	32.06 	30.26 	29.36 	28.99 	27.57 	26.67 	24.78 	23.70 	22.88 	: 	: 	: 	: 	: 
K,EUR,FR	33.68 	33.33 	32.10 	30.87 	31.59 	30.89 	30.16 	28.68 	27.03 	25.31 	24.48 	23.93 	23.47 	: 
K,EUR,HU	: 	7.11 	6.42 	6.24 	5.76 	5.52 	5.42 	4.36 	3.84 	3.32 	3.07 	2.66 	2.57 	: 
K,EUR,IT	: 	: 	: 	: 	20.53 	19.87 	19.09 	17.97 	17.91 	17.73 	17.55 	17.97 	17.54 	: 
K,EUR,LT	: 	5.07 	4.42 	3.91 	3.57 	3.22 	3.02 	2.60 	2.81 	2.42 	2.00 	1.55 	1.19 	: 
K,EUR,LU	26.84 	25.80 	24.97 	24.53 	23.76 e	25.18 e	24.16 e	23.26 e	21.76 e	20.48 e	19.72 e	18.91 e	18.28 e	: 
K,EUR,LV	5.86 	4.74 	3.73 	2.97 	2.75 	2.54 	2.67 	2.54 	2.43 	1.92 	1.61 	1.32 	: 	: 
K,EUR,MT	: 	6.90 	5.81 	6.92 	7.17 	7.68 	7.21 	: 	: 	: 	: 	: 	: 	: 
K,EUR,NL	: 	: 	: 	26.14 	26.73 	26.48 	24.91 	23.92 	22.09 	20.12 	19.30 	17.41 b	18.18 	: 
K,EUR,PL	: 	7.10 	6.25 	5.76 	4.72 	4.81 	5.44 	5.72 	4.83 	4.37 	3.92 	3.56 	3.02 	: 
K,EUR,PT	12.47 	12.16 	11.92 	11.40 	11.10 	10.30 	9.50 	8.80 	8.09 	8.74 	8.24 	7.93 	7.63 	: 
K,EUR,RO	: 	3.70 	2.62 	2.22 	1.69 	1.48 	1.61 	1.49 	1.29 	: 	: 	: 	: 	: 
K,EUR,SE	: 	35.57 	35.04 	34.00 	33.75 	32.51 	31.04 	29.69 	30.78 	27.52 	25.58 	24.78 	24.32 	20.68 
K,EUR,SI	: 	13.73 	12.88 	12.13 	11.69 	13.87 	13.17 	12.19 	11.21 	10.30 	9.74 	9.05 	8.52 	8.42 
K,EUR,SK	: 	6.99 	6.06 	5.85 	5.19 	4.36 	3.87 	3.89 	3.27 	2.89 	2.93 	2.78 	2.18 	: 
K,EUR,UK	: 	26.00 	25.57 	24.39 	28.34 	27.10 	29.32 	28.48 	27.07 	22.91 	20.74 	18.76 	15.53 	: 
K,NAC,AT	26.77 	26.78 	25.31 	24.14 	22.97 	23.76 	23.04 	23.90 	24.92 	24.48 	25.15 	25.70 	25.96 	: 
K,NAC,BE	32.27 	31.15 	30.64 	30.01 	29.98 	30.24 	29.76 	28.24 	26.74 	: 	: 	: 	: 	: 
K,NAC,BG	: 	4.14 	3.35 	2.92 	2.49 	2.33 	2.25 	2.15 	2.03 	2.01 e	1.75 e	: 	: 	: 
K,NAC,CH	66.00 	: 	62.76 	: 	59.88 	: 	60.33 	: 	59.26 	: 	: 	: 	: 	: 
K,NAC,CY	13.52 	12.63 	11.53 	11.29 	10.82 	10.11 	9.11 	8.22 	7.83 	7.62 	7.16 	6.49 	6.00 	: 
K,NAC,CZ	: 	240.54 	222.38 	235.22 	195.31 	182.50 	170.77 	174.12 	145.79 	141.62 	130.55 	117.34 	96.11 	95.19 
K,NAC,DE	: 	25.80 	25.60 	25.90 	25.30 	24.90 	24.40 	24.10 	23.70 	22.90 	22.55 	22.10 	21.19 	: 
K,NAC,DK	: 	284.83 	272.09 	261.98 	252.54 	246.27 	238.26 	231.56 	219.16 	214.10 	206.75 	198.41 	: 	: 
K,NAC,EE	7.66 	6.68 	6.29 	5.35 	5.12 	4.53 	4.49 	3.43 	2.79 	2.73 	2.45 	2.23 	1.78 	: 
K,NAC,EL	: 	: 	: 	: 	: 	13.88 	13.09 	12.34 	11.64 	10.98 	10.35 	9.76 	9.20 	8.68 
K,NAC,ES	: 	16.15 	15.34 	14.58 	14.17 	13.76 	13.02 	12.13 	11.85 	11.33 	10.96 	10.99 	11.33 	: 
K,NAC,FI	32.06 	30.26 	29.36 	28.99 	27.57 	26.67 	24.78 	23.70 	22.88 	: 	: 	: 	: 	: 
K,NAC,FR	33.68 	33.33 	32.10 	30.87 	31.59 	30.89 	30.16 	28.68 	27.03 	25.31 	24.64 	24.12 	23.23 	: 
K,NAC,HU	: 	1786.00 	1697.00 	1549.00 	1450.00 	1401.00 	1317.72 	1118.68 	999.26 	838.81 	738.65 	564.03 	497.62 	: 
K,NAC,IT	: 	: 	: 	: 	20.53 	19.87 	19.09 	17.97 	17.91 	17.73 	17.62 	17.91 	17.75 	: 
K,NAC,LT	: 	17.49 	15.27 	13.49 	12.33 	11.13 	10.45 	9.33 	10.38 	10.31 	8.95 	7.02 	6.02 	: 
K,NAC,LU	26.84 	25.80 	24.97 	24.53 	23.76 e	25.18 e	24.16 e	23.26 e	21.76 e	20.48 e	19.86 e	19.00 e	17.81 e	: 
K,NAC,LV	4.12 	3.32 	2.60 	2.07 	1.83 	1.63 	1.55 	1.42 	1.36 	1.20 	1.06 	0.87 	: 	: 
K,NAC,MT	: 	6.90 	5.81 	6.93 	7.15 	7.62 	6.87 	: 	: 	: 	: 	: 	: 	: 
K,NAC,NL	: 	: 	: 	26.14 	26.73 	26.48 	24.91 	23.92 	22.09 	20.12 	19.44 	17.47 	17.65 	: 
K,NAC,PL	: 	26.88 	24.34 	23.17 	21.38 	21.17 	20.97 	21.00 	19.36 	18.48 	15.35 	13.21 	10.32 	: 
K,NAC,PT	12.47 	12.16 	11.92 	11.40 	11.10 	10.30 	9.50 	8.80 	8.09 	8.74 	8.29 	7.86 	7.45 	: 
K,NAC,RO	: 	12.34 	9.25 	8.03 	6.83 	5.57 	5.04 	3.87 	2.56 	: 	: 	: 	: 	: 
K,NAC,SE	: 	328.98 	324.31 	315.56 	307.91 	296.64 	284.38 	274.75 	259.92 	242.42 	228.10 	214.38 	207.07 	193.00 
K,NAC,SI	: 	13.73 	12.87 	12.13 	11.66 	13.54 	12.42 	11.09 	9.67 	8.36 	7.56 	6.84 	6.10 	5.44 
K,NAC,SK	: 	7.83 	7.49 	7.49 	6.90 	6.01 	5.48 	5.60 	4.62 	4.23 	3.84 	3.51 	2.82 	: 
K,NAC,UK	: 	17.79 	17.43 	16.68 	19.23 	18.75 	18.44 	17.71 	16.50 	15.09 	14.03 	12.99 	12.64 	: 
K,PPS,AT	25.39 	26.11 	24.82 	23.52 	22.23 	23.00 	22.27 	22.81 	24.47 	23.35 	23.72 	23.87 	23.76 	: 
K,PPS,BE	29.23 	28.99 	28.45 	28.17 	28.08 	28.38 	29.32 	27.37 	26.23 	: 	: 	: 	: 	: 
K,PPS,BG	: 	4.64 	3.82 	3.45 	3.04 	2.94 	2.83 	2.69 	2.69 	2.71 e	2.37 e	: 	: 	: 
K,PPS,CH	32.17 	: 	29.64 	: 	27.54 	: 	28.02 	: 	26.69 	: 	: 	: 	: 	: 
K,PPS,CY	15.23 	14.37 	12.98 	12.66 	11.93 	11.14 	10.40 	9.40 	9.07 	8.82 	8.30 	7.53 	6.87 	: 
K,PPS,CZ	: 	13.88 	12.79 	13.57 	11.05 	10.51 	9.72 	10.22 	8.52 	8.27 	7.63 	7.36 	6.36 	6.59 
K,PPS,DE	: 	25.37 	24.95 	25.05 	24.15 	23.46 	22.88 	22.53 	22.25 	21.35 	20.60 	20.08 	19.01 	: 
K,PPS,DK	: 	27.84 	26.36 	25.02 	24.32 	23.48 	23.96 	22.99 	22.58 	21.91 	21.30 	20.15 	: 	: 
K,PPS,EE	9.86 	9.10 	9.17 	8.27 	8.11 	7.30 	7.38 	5.62 	4.87 	4.81 	4.49 	4.37 	3.66 	: 
K,PPS,EL	: 	: 	: 	: 	: 	16.16 	16.32 	14.99 	13.89 	13.01 	12.44 	12.28 	11.93 	11.77 
K,PPS,ES	: 	17.39 	16.71 	15.98 	15.58 	15.57 	15.39 	14.21 	13.94 	13.17 	12.75 	12.68 	12.91 	: 
K,PPS,FI	26.42 	25.31 	23.92 	23.43 	22.27 	21.06 	20.00 	19.00 	18.93 	: 	: 	: 	: 	: 
K,PPS,FR	30.08 	30.84 	29.57 	28.49 	28.73 	28.09 	29.14 	27.56 	25.55 	23.16 	22.11 	21.37 	20.02 	: 
K,PPS,HU	: 	10.65 	10.59 	9.85 	9.29 	9.48 	9.44 	8.23 	7.82 	7.05 	6.72 	5.74 	5.79 	: 
K,PPS,IT	: 	: 	: 	: 	19.56 	19.17 	18.59 	18.02 	18.38 	18.05 	17.92 	18.03 	17.65 	: 
K,PPS,LT	: 	8.44 	7.71 	7.12 	6.67 	6.16 	5.58 	4.81 	5.34 	5.16 	4.38 	3.58 	3.25 	: 
K,PPS,LU	22.84 	22.48 	22.42 	21.96 	23.06 e	24.39 e	23.66 e	22.46 e	21.45 e	19.91 e	18.92 e	17.74 e	16.77 e	: 
K,PPS,LV	7.84 	7.12 	6.14 	5.20 	4.91 	4.66 	4.68 	4.30 	4.14 	3.68 	3.26 	2.76 	: 	: 
K,PPS,MT	: 	9.14 	7.77 	9.47 	9.80 	10.66 	9.67 	: 	: 	: 	: 	: 	: 	: 
K,PPS,NL	: 	: 	: 	24.95 	25.18 	24.57 	24.22 	23.23 	22.09 	19.59 	18.89 	16.84 	16.91 	: 
K,PPS,PL	: 	11.51 	10.00 	9.42 	8.87 	8.84 	8.89 	8.83 	8.35 	8.43 	7.32 	6.86 	5.95 	: 
K,PPS,PT	14.17 	14.19 	14.03 	13.39 	12.70 	11.97 	11.01 	10.43 	9.75 	10.49 	9.81 	9.61 	9.18 	: 
K,PPS,RO	: 	5.80 	4.55 	4.07 	3.89 	3.42 	3.75 	3.57 	3.02 	: 	: 	: 	: 	: 
K,PPS,SE	: 	30.76 	29.58 	28.52 	27.79 	26.32 	25.50 	24.77 	24.13 	21.78 	20.14 	18.83 	18.03 	16.43 
K,PPS,SI	: 	17.41 	16.79 	15.94 	15.48 	18.19 	17.70 	16.49 	15.39 	13.89 	13.14 	12.50 	11.71 	11.20 
K,PPS,SK	: 	11.05 	10.45 	10.54 	9.46 	8.61 	8.65 	8.97 	7.37 	7.13 	6.99 	6.67 	5.40 	: 
K,PPS,UK	: 	22.81 	23.12 	22.20 	26.12 	25.13 	25.05 	24.39 	22.57 	19.82 	18.48 	17.44 	16.74 	: 
L,EUR,BG	: 	2.92 	2.46 	2.31 	2.32 	2.11 	1.89 	1.63 	1.47 	1.16 e	0.99 e	: 	: 	: 
L,EUR,CH	42.14 	: 	40.61 	: 	40.15 	: 	42.10 	: 	37.70 	: 	: 	: 	: 	: 
L,EUR,CY	18.38 	17.17 	16.69 	15.74 	14.60 	14.19 	13.33 	12.55 	12.30 	11.36 	10.93 	10.63 	9.73 	: 
L,EUR,CZ	: 	9.32 	8.39 	7.50 	6.56 	6.42 	5.39 	4.39 	3.67 	3.31 	3.11 	2.91 	3.08 	2.74 
L,EUR,DE	: 	28.00 	27.50 	27.70 	27.50 	27.00 	26.40 	25.40 	24.90 	24.10 	23.40 	22.80 	22.10 	: 
L,EUR,DK	: 	33.90 	32.86 	29.78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
L,EUR,EE	10.03 	8.49 	6.85 	6.03 	5.46 	5.08 	4.62 	4.08 	3.77 	3.21 	2.73 	2.35 	2.01 	: 
L,EUR,HU	: 	10.22 	8.30 	8.25 	7.03 	6.79 	: 	: 	: 	: 	: 	: 	: 	: 
L,EUR,LT	: 	6.70 	6.17 	5.31 	4.83 	4.56 	4.22 	3.69 	3.33 	: 	: 	: 	: 	: 
L,EUR,LV	8.33 	7.29 	5.42 	4.32 	3.84 	3.52 	3.43 	3.12 	2.97 	2.51 	2.08 	: 	: 	: 
L,EUR,MT	: 	10.26 	8.79 	10.25 	9.13 	9.83 	9.33 	: 	: 	: 	: 	: 	: 	: 
L,EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: b	: 	: 
